7.120 -179 -179
6.996 -179 -177
6.809 -179 -175
6.587 -179 -173
6.258 -179 -171
5.975 -179 -169
5.527 -179 -167
4.892 -179 -165
4.342 -179 -163
3.875 -179 -161
3.463 -179 -159
3.008 -179 -157
2.686 -179 -155
2.470 -179 -153
2.246 -179 -151
2.043 -179 -149
1.832 -179 -147
1.603 -179 -145
1.437 -179 -143
1.198 -179 -141
1.047 -179 -139
0.886 -179 -137
0.790 -179 -135
0.717 -179 -133
0.628 -179 -131
0.523 -179 -129
0.417 -179 -127
0.385 -179 -125
0.311 -179 -123
0.287 -179 -121
0.254 -179 -119
0.205 -179 -117
0.205 -179 -115
0.189 -179 -113
0.164 -179 -111
0.164 -179 -109
0.148 -179 -107
0.115 -179 -105
0.107 -179 -103
0.107 -179 -101
0.090 -179 -99
0.082 -179 -97
0.074 -179 -95
0.066 -179 -93
0.058 -179 -91
0.058 -179 -89
0.041 -179 -87
0.025 -179 -85
0.025 -179 -83
0.025 -179 -81
0.025 -179 -79
0.025 -179 -77
0.025 -179 -75
0.025 -179 -73
0.025 -179 -71
0.025 -179 -69
0.025 -179 -67
0.025 -179 -65
0.025 -179 -63
0.025 -179 -61
0.025 -179 -59
0.025 -179 -57
0.025 -179 -55
0.025 -179 -53
0.025 -179 -51
0.025 -179 -49
0.025 -179 -47
0.022 -179 -45
0.017 -179 -43
0.011 -179 -41
-0.002 -179 -39
-0.030 -179 -37
-0.073 -179 -35
-0.142 -179 -33
-0.217 -179 -31
-0.286 -179 -29
-0.384 -179 -27
-0.485 -179 -25
-0.595 -179 -23
-0.724 -179 -21
-0.879 -179 -19
-1.037 -179 -17
-1.164 -179 -15
-1.279 -179 -13
-1.396 -179 -11
-1.491 -179 -9
-1.567 -179 -7
-1.620 -179 -5
-1.672 -179 -3
-1.709 -179 -1
-1.699 -179 1
-1.650 -179 3
-1.590 -179 5
-1.502 -179 7
-1.434 -179 9
-1.323 -179 11
-1.212 -179 13
-1.070 -179 15
-0.939 -179 17
-0.806 -179 19
-0.672 -179 21
-0.538 -179 23
-0.436 -179 25
-0.337 -179 27
-0.260 -179 29
-0.188 -179 31
-0.143 -179 33
-0.097 -179 35
-0.056 -179 37
-0.022 -179 39
-0.003 -179 41
0.009 -179 43
0.016 -179 45
0.021 -179 47
0.024 -179 49
0.025 -179 51
0.025 -179 53
0.025 -179 55
0.025 -179 57
0.025 -179 59
0.025 -179 61
0.025 -179 63
0.025 -179 65
0.025 -179 67
0.025 -179 69
0.025 -179 71
0.025 -179 73
0.025 -179 75
0.025 -179 77
0.025 -179 79
0.025 -179 81
0.025 -179 83
0.025 -179 85
0.025 -179 87
0.049 -179 89
0.058 -179 91
0.058 -179 93
0.066 -179 95
0.074 -179 97
0.082 -179 99
0.107 -179 101
0.107 -179 103
0.115 -179 105
0.123 -179 107
0.164 -179 109
0.164 -179 111
0.172 -179 113
0.205 -179 115
0.205 -179 117
0.230 -179 119
0.287 -179 121
0.311 -179 123
0.360 -179 125
0.401 -179 127
0.498 -179 129
0.628 -179 131
0.717 -179 133
0.798 -179 135
0.894 -179 137
1.063 -179 139
1.230 -179 141
1.469 -179 143
1.627 -179 145
1.839 -179 147
2.074 -179 149
2.269 -179 151
2.486 -179 153
2.694 -179 155
3.031 -179 157
3.500 -179 159
3.898 -179 161
4.387 -179 163
4.914 -179 165
5.534 -179 167
5.975 -179 169
6.258 -179 171
6.587 -179 173
6.809 -179 175
7.003 -179 177
7.120 -179 179
7.065 -177 -179
6.954 -177 -177
6.795 -177 -175
6.573 -177 -173
6.229 -177 -171
5.933 -177 -169
5.505 -177 -167
4.863 -177 -165
4.313 -177 -163
3.875 -177 -161
3.455 -177 -159
3.008 -177 -157
2.679 -177 -155
2.470 -177 -153
2.246 -177 -151
2.035 -177 -149
1.832 -177 -147
1.603 -177 -145
1.405 -177 -143
1.183 -177 -141
1.031 -177 -139
0.886 -177 -137
0.790 -177 -135
0.717 -177 -133
0.628 -177 -131
0.523 -177 -129
0.417 -177 -127
0.393 -177 -125
0.319 -177 -123
0.287 -177 -121
0.254 -177 -119
0.205 -177 -117
0.205 -177 -115
0.197 -177 -113
0.164 -177 -111
0.164 -177 -109
0.164 -177 -107
0.123 -177 -105
0.115 -177 -103
0.107 -177 -101
