# Table name/description: "pre-Pro (no G/P), 70%, B<30"
# Number of dimensions: 2
# For each dimension, 1 to 2: lower_bound  upper_bound  number_of_bins  wrapping
#   x1: -180.0 180.0 180 true
#   x2: -180.0 180.0 180 true
# List of table coordinates and values. (Value is last number on each line.)
-179.0 -179.0 0.002582510395010395
-179.0 -177.0 0.0021926975051975053
-179.0 -175.0 0.0018191268191268192
-179.0 -173.0 0.0012181652806652807
-179.0 -171.0 8.933212058212059E-4
-179.0 -169.0 5.359927234927235E-4
-179.0 -167.0 4.222972972972973E-4
-179.0 -165.0 3.410862785862786E-4
-179.0 -163.0 2.4363305613305615E-4
-179.0 -161.0 1.136954261954262E-4
-179.0 -159.0 3.2484407484407486E-5
-179.0 -157.0 3.2484407484407486E-5
-179.0 -155.0 1.6242203742203743E-5
-179.0 -153.0 1.6242203742203743E-5
-179.0 -87.0 1.6242203742203743E-5
-179.0 -85.0 1.6242203742203743E-5
-179.0 -83.0 1.6242203742203743E-5
-179.0 -81.0 1.6242203742203743E-5
-179.0 -79.0 1.6242203742203743E-5
-179.0 -77.0 3.2484407484407486E-5
-179.0 -75.0 3.2484407484407486E-5
-179.0 -73.0 3.2484407484407486E-5
-179.0 -71.0 3.2484407484407486E-5
-179.0 -69.0 3.2484407484407486E-5
-179.0 -67.0 3.2484407484407486E-5
-179.0 -65.0 3.2484407484407486E-5
-179.0 -63.0 3.2484407484407486E-5
-179.0 -61.0 3.2484407484407486E-5
-179.0 -59.0 3.2484407484407486E-5
-179.0 -57.0 3.2484407484407486E-5
-179.0 -55.0 3.2484407484407486E-5
-179.0 -53.0 3.2484407484407486E-5
-179.0 -51.0 1.6242203742203743E-5
-179.0 -49.0 1.6242203742203743E-5
-179.0 -47.0 1.6242203742203743E-5
-179.0 -45.0 1.6242203742203743E-5
-179.0 -43.0 1.6242203742203743E-5
-179.0 -41.0 1.6242203742203743E-5
-179.0 23.0 1.6242203742203743E-5
-179.0 25.0 1.6242203742203743E-5
-179.0 27.0 1.6242203742203743E-5
-179.0 29.0 3.2484407484407486E-5
-179.0 31.0 3.2484407484407486E-5
-179.0 33.0 3.2484407484407486E-5
-179.0 35.0 8.121101871101872E-5
-179.0 37.0 1.6242203742203743E-4
-179.0 39.0 1.9490644490644492E-4
-179.0 41.0 2.7611746361746363E-4
-179.0 43.0 3.086018711018711E-4
-179.0 45.0 3.410862785862786E-4
-179.0 47.0 3.8981288981288983E-4
-179.0 49.0 4.222972972972973E-4
-179.0 51.0 5.03508316008316E-4
-179.0 53.0 5.68477130977131E-4
-179.0 55.0 7.471413721413722E-4
-179.0 57.0 9.420478170478171E-4
-179.0 59.0 0.0011207120582120583
-179.0 61.0 0.0012181652806652807
-179.0 63.0 0.0013805873180873182
-179.0 65.0 0.0016567047817047818
-179.0 67.0 0.001770400207900208
-179.0 69.0 0.0018840956340956342
-179.0 71.0 0.001965306652806653
-179.0 73.0 0.0020465176715176716
-179.0 75.0 0.0020465176715176716
-179.0 77.0 0.002079002079002079
-179.0 79.0 0.0021114864864864866
-179.0 81.0 0.0021277286902286903
-179.0 83.0 0.0021277286902286903
-179.0 85.0 0.0021277286902286903
-179.0 87.0 0.0021277286902286903
-179.0 89.0 0.0021277286902286903
-179.0 91.0 0.0021277286902286903
-179.0 93.0 0.0021277286902286903
-179.0 95.0 0.002095244282744283
-179.0 97.0 0.0020465176715176716
-179.0 99.0 0.0020465176715176716
-179.0 101.0 0.002014033264033264
-179.0 103.0 0.001965306652806653
-179.0 105.0 0.001965306652806653
-179.0 107.0 0.002014033264033264
-179.0 109.0 0.0020465176715176716
-179.0 111.0 0.002095244282744283
-179.0 113.0 0.002143970893970894
-179.0 115.0 0.002208939708939709
-179.0 117.0 0.0023226351351351353
-179.0 119.0 0.002338877338877339
-179.0 121.0 0.002338877338877339
-179.0 123.0 0.0023713617463617465
-179.0 125.0 0.002452572765072765
-179.0 127.0 0.002533783783783784
-179.0 129.0 0.002598752598752599
-179.0 131.0 0.0026962058212058214
-179.0 133.0 0.002793659043659044
-179.0 135.0 0.00290735446985447
-179.0 137.0 0.0031997141372141374
-179.0 139.0 0.0034433471933471935
-179.0 141.0 0.0036869802494802497
-179.0 143.0 0.004044308731808732
-179.0 145.0 0.004385395010395011
-179.0 147.0 0.004970114345114345
-179.0 149.0 0.00568477130977131
-179.0 151.0 0.006496881496881497
-179.0 153.0 0.007260265072765073
-179.0 155.0 0.008088617463617463
-179.0 157.0 0.00898193866943867
-179.0 159.0 0.00976156444906445
-179.0 161.0 0.010183861746361746
-179.0 163.0 0.010232588357588357
-179.0 165.0 0.010021439708939709
-179.0 167.0 0.009306782744282744
-179.0 169.0 0.008121101871101872
-179.0 171.0 0.006951663201663202
-179.0 173.0 0.005863435550935551
-179.0 175.0 0.0047102390852390855
-179.0 177.0 0.003963097713097713
-179.0 179.0 0.0031834719334719336
-177.0 -179.0 0.0030697765072765074
-177.0 -177.0 0.0024850571725571727
-177.0 -175.0 0.0021277286902286903
-177.0 -173.0 0.0016891891891891893
-177.0 -171.0 0.001136954261954262
-177.0 -169.0 7.471413721413722E-4
-177.0 -167.0 4.7102390852390855E-4
-177.0 -165.0 3.8981288981288983E-4
-177.0 -163.0 2.7611746361746363E-4
-177.0 -161.0 1.6242203742203743E-4
-177.0 -159.0 3.2484407484407486E-5
-177.0 -157.0 3.2484407484407486E-5
-177.0 -155.0 1.6242203742203743E-5
-177.0 -153.0 1.6242203742203743E-5
-177.0 -89.0 1.6242203742203743E-5
-177.0 -87.0 1.6242203742203743E-5
