# Table name/description: "Top8000 Ile"
# Number of dimensions: 2
# For each dimension, 1 to 2: lower_bound  upper_bound  number_of_bins  wrapping
#   x1: 0.0 360.0 72 true
#   x2: 0.0 360.0 72 true
# List of table coordinates and values. (Value is last number on each line.)
17.5 167.5 2.8444242174277872E-5
17.5 172.5 5.6888484348555744E-5
17.5 177.5 5.6888484348555744E-5
17.5 182.5 5.6888484348555744E-5
17.5 187.5 5.6888484348555744E-5
17.5 192.5 1.4222121087138936E-5
22.5 57.5 5.6888484348555744E-5
22.5 62.5 9.955484760997256E-5
22.5 67.5 9.955484760997256E-5
22.5 72.5 9.955484760997256E-5
22.5 77.5 9.955484760997256E-5
22.5 82.5 5.6888484348555744E-5
22.5 87.5 5.6888484348555744E-5
22.5 92.5 4.2666363261416805E-5
22.5 97.5 2.8444242174277872E-5
22.5 157.5 5.6888484348555744E-5
22.5 162.5 9.955484760997256E-5
22.5 167.5 9.955484760997256E-5
22.5 172.5 9.955484760997256E-5
22.5 177.5 9.955484760997256E-5
22.5 182.5 9.955484760997256E-5
22.5 187.5 9.955484760997256E-5
22.5 192.5 5.6888484348555744E-5
22.5 197.5 4.2666363261416805E-5
27.5 52.5 9.955484760997256E-5
27.5 57.5 2.4177605848136192E-4
27.5 62.5 2.844424217427787E-4
27.5 67.5 3.128866639170566E-4
27.5 72.5 2.844424217427787E-4
27.5 77.5 2.5599817956850087E-4
27.5 82.5 2.1333181630708403E-4
27.5 87.5 1.4222121087138935E-4
27.5 92.5 9.955484760997256E-5
27.5 97.5 9.955484760997256E-5
27.5 102.5 9.955484760997256E-5
27.5 107.5 7.111060543569468E-5
27.5 112.5 5.6888484348555744E-5
27.5 117.5 4.2666363261416805E-5
27.5 122.5 1.4222121087138936E-5
27.5 127.5 2.8444242174277872E-5
27.5 132.5 4.2666363261416805E-5
27.5 137.5 4.2666363261416805E-5
27.5 142.5 2.8444242174277872E-5
27.5 147.5 4.2666363261416805E-5
27.5 152.5 9.955484760997256E-5
27.5 157.5 2.2755393739422298E-4
27.5 162.5 2.844424217427787E-4
27.5 167.5 3.839972693527513E-4
27.5 172.5 3.839972693527513E-4
27.5 177.5 2.844424217427787E-4
27.5 182.5 2.1333181630708403E-4
27.5 187.5 9.955484760997256E-5
27.5 192.5 9.955484760997256E-5
27.5 197.5 5.6888484348555744E-5
27.5 202.5 1.4222121087138936E-5
32.5 47.5 1.564433319585283E-4
32.5 52.5 3.6977514826561233E-4
32.5 57.5 7.964387808797804E-4
32.5 62.5 0.0011519918080582538
32.5 67.5 0.0012657687767553653
32.5 72.5 0.0012373245345810874
32.5 77.5 0.0010239927182740035
32.5 82.5 7.395502965312247E-4
32.5 87.5 4.2666363261416806E-4
32.5 92.5 2.5599817956850087E-4
32.5 97.5 1.991096952199451E-4
32.5 102.5 1.8488757413280616E-4
32.5 107.5 1.2799908978425043E-4
32.5 112.5 9.955484760997256E-5
32.5 117.5 9.955484760997256E-5
32.5 122.5 9.955484760997256E-5
32.5 127.5 9.955484760997256E-5
32.5 132.5 9.955484760997256E-5
32.5 137.5 9.955484760997256E-5
32.5 142.5 9.955484760997256E-5
32.5 147.5 1.991096952199451E-4
32.5 152.5 4.2666363261416806E-4
32.5 157.5 8.106609019669194E-4
32.5 162.5 0.0012657687767553653
32.5 167.5 0.0016782102882823943
32.5 172.5 0.0016497660461081167
32.5 177.5 0.0011662139291453927
32.5 182.5 6.968839332698078E-4
32.5 187.5 2.5599817956850087E-4
32.5 192.5 9.955484760997256E-5
32.5 197.5 5.6888484348555744E-5
32.5 202.5 4.2666363261416805E-5
32.5 262.5 4.2666363261416805E-5
32.5 267.5 5.6888484348555744E-5
32.5 272.5 5.6888484348555744E-5
32.5 277.5 5.6888484348555744E-5
32.5 282.5 5.6888484348555744E-5
32.5 287.5 1.4222121087138936E-5
37.5 42.5 9.955484760997256E-5
37.5 47.5 3.128866639170566E-4
37.5 52.5 0.0010097705971868645
37.5 57.5 0.0018062093780666449
37.5 62.5 0.002830202096340648
37.5 67.5 0.0032426436078676775
37.5 72.5 0.0032426436078676775
37.5 77.5 0.0028017578541663702
37.5 82.5 0.0018915421045894785
37.5 87.5 0.0012942130189296432
37.5 92.5 7.964387808797804E-4
37.5 97.5 4.40885753701307E-4
37.5 102.5 2.5599817956850087E-4
37.5 107.5 2.4177605848136192E-4
37.5 112.5 2.2755393739422298E-4
37.5 117.5 2.1333181630708403E-4
37.5 122.5 2.2755393739422298E-4
37.5 127.5 2.5599817956850087E-4
37.5 132.5 2.5599817956850087E-4
37.5 137.5 2.844424217427787E-4
37.5 142.5 4.40885753701307E-4
37.5 147.5 7.964387808797804E-4
37.5 152.5 0.0014933227141495883
37.5 157.5 0.0027590914909049534
37.5 162.5 0.00426663632614168
37.5 167.5 0.005959068735511214
37.5 172.5 0.006186622672905437
37.5 177.5 0.004565300868971598
37.5 182.5 0.0023750942215522023
37.5 187.5 8.106609019669194E-4
37.5 192.5 2.5599817956850087E-4
37.5 197.5 9.955484760997256E-5
37.5 202.5 5.6888484348555744E-5
37.5 207.5 1.4222121087138936E-5
37.5 257.5 5.6888484348555744E-5
37.5 262.5 5.6888484348555744E-5
37.5 267.5 9.955484760997256E-5
37.5 272.5 9.955484760997256E-5
37.5 277.5 9.955484760997256E-5
37.5 282.5 9.955484760997256E-5
37.5 287.5 7.111060543569468E-5
37.5 292.5 5.6888484348555744E-5
42.5 42.5 1.8488757413280616E-4
42.5 47.5 7.253281754440857E-4
42.5 52.5 0.0016782102882823943
42.5 57.5 0.0031999772446062607
