# Table name/description: "Top8000 Met"
# Number of dimensions: 3
# For each dimension, 1 to 3: lower_bound  upper_bound  number_of_bins  wrapping
#   x1: 0.0 360.0 45 true
#   x2: 0.0 360.0 45 true
#   x3: 0.0 360.0 45 true
# List of table coordinates and values. (Value is last number on each line.)
4.0 148.0 92.0 5.554321261941791E-5
4.0 148.0 100.0 5.554321261941791E-5
4.0 156.0 76.0 5.554321261941791E-5
4.0 156.0 84.0 2.2217285047767163E-4
4.0 156.0 92.0 3.3325927571650743E-4
4.0 156.0 100.0 3.3325927571650743E-4
4.0 156.0 108.0 2.2217285047767163E-4
4.0 164.0 76.0 2.2217285047767163E-4
4.0 164.0 84.0 3.3325927571650743E-4
4.0 164.0 92.0 4.4434570095534326E-4
4.0 164.0 100.0 3.3325927571650743E-4
4.0 164.0 108.0 3.3325927571650743E-4
4.0 164.0 116.0 1.1108642523883582E-4
4.0 164.0 196.0 1.1108642523883582E-4
4.0 164.0 204.0 2.2217285047767163E-4
4.0 164.0 212.0 1.1108642523883582E-4
4.0 172.0 68.0 5.554321261941791E-5
4.0 172.0 76.0 3.3325927571650743E-4
4.0 172.0 84.0 4.4434570095534326E-4
4.0 172.0 92.0 4.4434570095534326E-4
4.0 172.0 100.0 4.4434570095534326E-4
4.0 172.0 108.0 3.3325927571650743E-4
4.0 172.0 116.0 1.6662963785825372E-4
4.0 172.0 188.0 1.1108642523883582E-4
4.0 172.0 196.0 2.777160630970895E-4
4.0 172.0 204.0 3.3325927571650743E-4
4.0 172.0 212.0 2.777160630970895E-4
4.0 172.0 220.0 5.554321261941791E-5
4.0 172.0 276.0 5.554321261941791E-5
4.0 172.0 284.0 1.1108642523883582E-4
4.0 172.0 292.0 1.1108642523883582E-4
4.0 180.0 68.0 5.554321261941791E-5
4.0 180.0 76.0 3.3325927571650743E-4
4.0 180.0 84.0 4.4434570095534326E-4
4.0 180.0 92.0 4.4434570095534326E-4
4.0 180.0 100.0 4.4434570095534326E-4
4.0 180.0 108.0 3.3325927571650743E-4
4.0 180.0 116.0 1.1108642523883582E-4
4.0 180.0 188.0 1.1108642523883582E-4
4.0 180.0 196.0 3.3325927571650743E-4
4.0 180.0 204.0 3.3325927571650743E-4
4.0 180.0 212.0 3.3325927571650743E-4
4.0 180.0 220.0 1.1108642523883582E-4
4.0 180.0 268.0 5.554321261941791E-5
4.0 180.0 276.0 1.1108642523883582E-4
4.0 180.0 284.0 2.2217285047767163E-4
4.0 180.0 292.0 2.2217285047767163E-4
4.0 180.0 300.0 1.1108642523883582E-4
4.0 188.0 76.0 2.2217285047767163E-4
4.0 188.0 84.0 3.3325927571650743E-4
4.0 188.0 92.0 4.4434570095534326E-4
4.0 188.0 100.0 3.3325927571650743E-4
4.0 188.0 108.0 1.6662963785825372E-4
4.0 188.0 188.0 1.1108642523883582E-4
4.0 188.0 196.0 2.777160630970895E-4
4.0 188.0 204.0 3.3325927571650743E-4
4.0 188.0 212.0 2.2217285047767163E-4
4.0 188.0 220.0 5.554321261941791E-5
4.0 188.0 276.0 1.1108642523883582E-4
4.0 188.0 284.0 1.6662963785825372E-4
4.0 188.0 292.0 1.6662963785825372E-4
4.0 188.0 300.0 5.554321261941791E-5
4.0 196.0 84.0 1.1108642523883582E-4
4.0 196.0 92.0 2.2217285047767163E-4
4.0 196.0 100.0 1.1108642523883582E-4
4.0 196.0 196.0 1.1108642523883582E-4
4.0 196.0 204.0 1.1108642523883582E-4
4.0 196.0 212.0 5.554321261941791E-5
4.0 196.0 284.0 5.554321261941791E-5
4.0 196.0 292.0 5.554321261941791E-5
12.0 44.0 60.0 1.1108642523883582E-4
12.0 44.0 68.0 2.2217285047767163E-4
12.0 44.0 76.0 5.554321261941791E-5
12.0 52.0 52.0 5.554321261941791E-5
12.0 52.0 60.0 3.3325927571650743E-4
12.0 52.0 68.0 4.4434570095534326E-4
12.0 52.0 76.0 3.3325927571650743E-4
12.0 60.0 52.0 1.1108642523883582E-4
12.0 60.0 60.0 3.8880248833592535E-4
12.0 60.0 68.0 4.4434570095534326E-4
12.0 60.0 76.0 3.3325927571650743E-4
12.0 68.0 52.0 5.554321261941791E-5
12.0 68.0 60.0 3.3325927571650743E-4
12.0 68.0 68.0 3.3325927571650743E-4
12.0 68.0 76.0 2.2217285047767163E-4
12.0 76.0 68.0 5.554321261941791E-5
12.0 148.0 92.0 5.554321261941791E-5
12.0 156.0 76.0 1.1108642523883582E-4
12.0 156.0 84.0 2.777160630970895E-4
12.0 156.0 92.0 3.3325927571650743E-4
12.0 156.0 100.0 2.777160630970895E-4
12.0 156.0 108.0 1.1108642523883582E-4
12.0 156.0 196.0 1.1108642523883582E-4
12.0 156.0 204.0 1.6662963785825372E-4
12.0 156.0 212.0 1.1108642523883582E-4
12.0 164.0 52.0 5.554321261941791E-5
12.0 164.0 60.0 1.6662963785825372E-4
12.0 164.0 68.0 3.3325927571650743E-4
12.0 164.0 76.0 4.4434570095534326E-4
12.0 164.0 84.0 4.4434570095534326E-4
12.0 164.0 92.0 4.4434570095534326E-4
12.0 164.0 100.0 4.4434570095534326E-4
12.0 164.0 108.0 3.3325927571650743E-4
12.0 164.0 116.0 1.1108642523883582E-4
12.0 164.0 188.0 2.2217285047767163E-4
12.0 164.0 196.0 3.3325927571650743E-4
12.0 164.0 204.0 3.3325927571650743E-4
12.0 164.0 212.0 3.3325927571650743E-4
12.0 164.0 220.0 2.2217285047767163E-4
12.0 164.0 268.0 5.554321261941791E-5
12.0 164.0 276.0 1.6662963785825372E-4
12.0 164.0 284.0 2.2217285047767163E-4
12.0 164.0 292.0 2.777160630970895E-4
12.0 164.0 300.0 2.2217285047767163E-4
12.0 164.0 308.0 1.1108642523883582E-4
12.0 172.0 44.0 5.554321261941791E-5
12.0 172.0 52.0 1.6662963785825372E-4
12.0 172.0 60.0 3.3325927571650743E-4
12.0 172.0 68.0 4.4434570095534326E-4
12.0 172.0 76.0 6.10975338813597E-4
12.0 172.0 84.0 7.776049766718507E-4
12.0 172.0 92.0 7.776049766718507E-4
12.0 172.0 100.0 5.55432126194179E-4
12.0 172.0 108.0 4.4434570095534326E-4
12.0 172.0 116.0 1.6662963785825372E-4
12.0 172.0 180.0 1.1108642523883582E-4
12.0 172.0 188.0 3.3325927571650743E-4
12.0 172.0 196.0 4.4434570095534326E-4
12.0 172.0 204.0 4.4434570095534326E-4
12.0 172.0 212.0 4.4434570095534326E-4
12.0 172.0 220.0 3.3325927571650743E-4
12.0 172.0 228.0 5.554321261941791E-5
12.0 172.0 268.0 5.554321261941791E-5
12.0 172.0 276.0 2.777160630970895E-4
12.0 172.0 284.0 3.3325927571650743E-4
12.0 172.0 292.0 3.3325927571650743E-4
12.0 172.0 300.0 3.8880248833592535E-4
12.0 172.0 308.0 3.3325927571650743E-4
12.0 172.0 316.0 5.554321261941791E-5
12.0 180.0 44.0 1.1108642523883582E-4
12.0 180.0 52.0 2.2217285047767163E-4
12.0 180.0 60.0 3.3325927571650743E-4
12.0 180.0 68.0 5.55432126194179E-4
12.0 180.0 76.0 8.886914019106865E-4
12.0 180.0 84.0 0.001221950677627194
12.0 180.0 92.0 0.001110864252388358
12.0 180.0 100.0 6.665185514330149E-4
12.0 180.0 108.0 4.4434570095534326E-4
12.0 180.0 116.0 1.1108642523883582E-4
12.0 180.0 180.0 3.3325927571650743E-4
12.0 180.0 188.0 4.4434570095534326E-4
12.0 180.0 196.0 4.998889135747612E-4
12.0 180.0 204.0 4.998889135747612E-4
12.0 180.0 212.0 4.4434570095534326E-4
12.0 180.0 220.0 3.3325927571650743E-4
12.0 180.0 228.0 1.1108642523883582E-4
12.0 180.0 276.0 2.2217285047767163E-4
12.0 180.0 284.0 3.3325927571650743E-4
12.0 180.0 292.0 4.4434570095534326E-4
12.0 180.0 300.0 4.4434570095534326E-4
12.0 180.0 308.0 3.8880248833592535E-4
12.0 180.0 316.0 2.2217285047767163E-4
12.0 188.0 44.0 5.554321261941791E-5
12.0 188.0 52.0 1.1108642523883582E-4
12.0 188.0 60.0 3.3325927571650743E-4
12.0 188.0 68.0 4.998889135747612E-4
12.0 188.0 76.0 7.776049766718507E-4
12.0 188.0 84.0 0.001110864252388358
12.0 188.0 92.0 9.997778271495224E-4
12.0 188.0 100.0 5.55432126194179E-4
12.0 188.0 108.0 3.3325927571650743E-4
12.0 188.0 172.0 5.554321261941791E-5
12.0 188.0 180.0 3.3325927571650743E-4
12.0 188.0 188.0 4.4434570095534326E-4
12.0 188.0 196.0 4.4434570095534326E-4
12.0 188.0 204.0 4.4434570095534326E-4
12.0 188.0 212.0 4.4434570095534326E-4
12.0 188.0 220.0 3.3325927571650743E-4
12.0 188.0 228.0 5.554321261941791E-5
12.0 188.0 276.0 1.1108642523883582E-4
12.0 188.0 284.0 3.3325927571650743E-4
12.0 188.0 292.0 4.4434570095534326E-4
12.0 188.0 300.0 4.4434570095534326E-4
12.0 188.0 308.0 3.8880248833592535E-4
12.0 188.0 316.0 2.2217285047767163E-4
12.0 196.0 60.0 5.554321261941791E-5
12.0 196.0 68.0 3.3325927571650743E-4
12.0 196.0 76.0 4.4434570095534326E-4
12.0 196.0 84.0 5.55432126194179E-4
12.0 196.0 92.0 5.55432126194179E-4
12.0 196.0 100.0 4.4434570095534326E-4
12.0 196.0 108.0 1.6662963785825372E-4
12.0 196.0 180.0 2.2217285047767163E-4
12.0 196.0 188.0 3.3325927571650743E-4
12.0 196.0 196.0 4.4434570095534326E-4
12.0 196.0 204.0 3.8880248833592535E-4
12.0 196.0 212.0 3.3325927571650743E-4
12.0 196.0 220.0 2.2217285047767163E-4
12.0 196.0 284.0 2.2217285047767163E-4
12.0 196.0 292.0 3.3325927571650743E-4
12.0 196.0 300.0 3.3325927571650743E-4
12.0 196.0 308.0 3.3325927571650743E-4
12.0 196.0 316.0 5.554321261941791E-5
12.0 204.0 76.0 1.6662963785825372E-4
12.0 204.0 84.0 3.3325927571650743E-4
12.0 204.0 92.0 3.3325927571650743E-4
12.0 204.0 100.0 1.1108642523883582E-4
12.0 204.0 180.0 5.554321261941791E-5
12.0 204.0 188.0 1.1108642523883582E-4
12.0 204.0 196.0 2.2217285047767163E-4
12.0 204.0 204.0 2.2217285047767163E-4
12.0 204.0 212.0 1.1108642523883582E-4
12.0 204.0 292.0 5.554321261941791E-5
12.0 204.0 300.0 1.1108642523883582E-4
12.0 204.0 308.0 5.554321261941791E-5
20.0 36.0 60.0 3.3325927571650743E-4
20.0 36.0 68.0 3.3325927571650743E-4
20.0 36.0 76.0 3.3325927571650743E-4
20.0 44.0 52.0 4.4434570095534326E-4
20.0 44.0 60.0 7.776049766718507E-4
20.0 44.0 68.0 9.442346145301044E-4
20.0 44.0 76.0 6.665185514330149E-4
20.0 44.0 84.0 3.8880248833592535E-4
20.0 52.0 44.0 2.777160630970895E-4
20.0 52.0 52.0 7.776049766718507E-4
20.0 52.0 60.0 0.0015552099533437014
20.0 52.0 68.0 0.0018884692290602088
20.0 52.0 76.0 0.0014441235281048657
20.0 52.0 84.0 5.55432126194179E-4
20.0 52.0 92.0 1.1108642523883582E-4
20.0 60.0 44.0 3.3325927571650743E-4
20.0 60.0 52.0 9.997778271495224E-4
20.0 60.0 60.0 0.0019440124416796269
20.0 60.0 68.0 0.0021106420795378804
20.0 60.0 76.0 0.001777382803821373
20.0 60.0 84.0 6.665185514330149E-4
20.0 60.0 92.0 2.2217285047767163E-4
20.0 60.0 156.0 5.554321261941791E-5
20.0 60.0 164.0 1.1108642523883582E-4
20.0 60.0 172.0 1.1108642523883582E-4
20.0 60.0 180.0 5.554321261941791E-5
20.0 68.0 44.0 3.3325927571650743E-4
20.0 68.0 52.0 7.776049766718507E-4
20.0 68.0 60.0 0.0016662963785825371
20.0 68.0 68.0 0.0019440124416796269
20.0 68.0 76.0 0.0013330371028660297
20.0 68.0 84.0 4.998889135747612E-4
20.0 68.0 92.0 5.554321261941791E-5
20.0 68.0 156.0 1.1108642523883582E-4
20.0 68.0 164.0 2.777160630970895E-4
20.0 68.0 172.0 2.777160630970895E-4
20.0 68.0 180.0 1.1108642523883582E-4
20.0 76.0 44.0 5.554321261941791E-5
20.0 76.0 52.0 4.4434570095534326E-4
20.0 76.0 60.0 7.776049766718507E-4
20.0 76.0 68.0 9.997778271495224E-4
20.0 76.0 76.0 6.10975338813597E-4
20.0 76.0 84.0 3.3325927571650743E-4
20.0 76.0 156.0 1.1108642523883582E-4
20.0 76.0 164.0 2.777160630970895E-4
20.0 76.0 172.0 2.777160630970895E-4
20.0 76.0 180.0 1.1108642523883582E-4
20.0 84.0 52.0 5.554321261941791E-5
20.0 84.0 60.0 3.3325927571650743E-4
20.0 84.0 68.0 3.3325927571650743E-4
20.0 84.0 76.0 2.777160630970895E-4
20.0 84.0 156.0 5.554321261941791E-5
20.0 84.0 164.0 1.1108642523883582E-4
20.0 84.0 172.0 1.1108642523883582E-4
20.0 84.0 180.0 5.554321261941791E-5
20.0 148.0 268.0 2.2217285047767163E-4
20.0 148.0 276.0 3.3325927571650743E-4
20.0 148.0 284.0 3.3325927571650743E-4
20.0 148.0 292.0 1.6662963785825372E-4
20.0 148.0 300.0 5.554321261941791E-5
20.0 156.0 44.0 1.6662963785825372E-4
20.0 156.0 52.0 3.3325927571650743E-4
20.0 156.0 60.0 3.3325927571650743E-4
20.0 156.0 68.0 4.4434570095534326E-4
20.0 156.0 76.0 4.4434570095534326E-4
20.0 156.0 84.0 4.4434570095534326E-4
20.0 156.0 92.0 3.3325927571650743E-4
20.0 156.0 100.0 3.3325927571650743E-4
20.0 156.0 108.0 1.1108642523883582E-4
20.0 156.0 188.0 2.2217285047767163E-4
20.0 156.0 196.0 3.3325927571650743E-4
20.0 156.0 204.0 3.3325927571650743E-4
20.0 156.0 212.0 2.777160630970895E-4
20.0 156.0 220.0 5.554321261941791E-5
20.0 156.0 260.0 2.2217285047767163E-4
20.0 156.0 268.0 4.4434570095534326E-4
20.0 156.0 276.0 4.998889135747612E-4
20.0 156.0 284.0 5.55432126194179E-4
20.0 156.0 292.0 4.4434570095534326E-4
20.0 156.0 300.0 3.8880248833592535E-4
20.0 156.0 308.0 2.777160630970895E-4
20.0 164.0 36.0 2.777160630970895E-4
20.0 164.0 44.0 4.4434570095534326E-4
20.0 164.0 52.0 5.55432126194179E-4
20.0 164.0 60.0 8.886914019106865E-4
20.0 164.0 68.0 0.0013330371028660297
20.0 164.0 76.0 0.0014996667407242835
20.0 164.0 84.0 0.0012774938902466119
20.0 164.0 92.0 8.886914019106865E-4
20.0 164.0 100.0 5.55432126194179E-4
20.0 164.0 108.0 3.8880248833592535E-4
20.0 164.0 116.0 1.1108642523883582E-4
20.0 164.0 172.0 1.6662963785825372E-4
20.0 164.0 180.0 3.3325927571650743E-4
20.0 164.0 188.0 4.4434570095534326E-4
20.0 164.0 196.0 4.998889135747612E-4
20.0 164.0 204.0 4.998889135747612E-4
20.0 164.0 212.0 4.4434570095534326E-4
20.0 164.0 220.0 3.3325927571650743E-4
20.0 164.0 228.0 1.1108642523883582E-4
20.0 164.0 260.0 3.3325927571650743E-4
20.0 164.0 268.0 4.998889135747612E-4
20.0 164.0 276.0 7.776049766718507E-4
20.0 164.0 284.0 0.0011664074650077762
20.0 164.0 292.0 8.886914019106865E-4
20.0 164.0 300.0 6.10975338813597E-4
20.0 164.0 308.0 4.998889135747612E-4
20.0 164.0 316.0 3.3325927571650743E-4
20.0 172.0 28.0 2.2217285047767163E-4
20.0 172.0 36.0 4.4434570095534326E-4
20.0 172.0 44.0 5.55432126194179E-4
20.0 172.0 52.0 0.001221950677627194
20.0 172.0 60.0 0.0019440124416796269
20.0 172.0 68.0 0.0026660742057320595
20.0 172.0 76.0 0.002943790268829149
20.0 172.0 84.0 0.0027216174183514776
20.0 172.0 92.0 0.0019995556542990447
20.0 172.0 100.0 0.0012774938902466119
20.0 172.0 108.0 5.55432126194179E-4
20.0 172.0 116.0 3.3325927571650743E-4
20.0 172.0 156.0 5.554321261941791E-5
20.0 172.0 164.0 2.777160630970895E-4
20.0 172.0 172.0 4.4434570095534326E-4
20.0 172.0 180.0 5.55432126194179E-4
20.0 172.0 188.0 7.776049766718507E-4
20.0 172.0 196.0 8.331481892912686E-4
20.0 172.0 204.0 7.776049766718507E-4
20.0 172.0 212.0 6.10975338813597E-4
20.0 172.0 220.0 4.4434570095534326E-4
20.0 172.0 228.0 3.3325927571650743E-4
20.0 172.0 252.0 5.554321261941791E-5
20.0 172.0 260.0 3.3325927571650743E-4
20.0 172.0 268.0 4.998889135747612E-4
20.0 172.0 276.0 0.001110864252388358
20.0 172.0 284.0 0.0015552099533437014
20.0 172.0 292.0 0.0015552099533437014
20.0 172.0 300.0 0.0012774938902466119
20.0 172.0 308.0 7.776049766718507E-4
20.0 172.0 316.0 4.4434570095534326E-4
20.0 172.0 324.0 1.6662963785825372E-4
20.0 180.0 20.0 5.554321261941791E-5
20.0 180.0 28.0 3.3325927571650743E-4
20.0 180.0 36.0 4.4434570095534326E-4
20.0 180.0 44.0 7.776049766718507E-4
20.0 180.0 52.0 0.0013330371028660297
20.0 180.0 60.0 0.002221728504776716
20.0 180.0 68.0 0.003165963119306821
20.0 180.0 76.0 0.004054654521217507
20.0 180.0 84.0 0.003943568095978672
20.0 180.0 92.0 0.002943790268829149
20.0 180.0 100.0 0.0019440124416796269
20.0 180.0 108.0 8.886914019106865E-4
20.0 180.0 116.0 3.3325927571650743E-4
20.0 180.0 156.0 2.777160630970895E-4
20.0 180.0 164.0 4.4434570095534326E-4
20.0 180.0 172.0 6.10975338813597E-4
20.0 180.0 180.0 0.001110864252388358
20.0 180.0 188.0 0.0012774938902466119
20.0 180.0 196.0 0.0012774938902466119
20.0 180.0 204.0 0.0011664074650077762
20.0 180.0 212.0 8.886914019106865E-4
20.0 180.0 220.0 5.55432126194179E-4
20.0 180.0 228.0 3.3325927571650743E-4
20.0 180.0 236.0 5.554321261941791E-5
20.0 180.0 260.0 2.2217285047767163E-4
20.0 180.0 268.0 4.4434570095534326E-4
20.0 180.0 276.0 8.886914019106865E-4
20.0 180.0 284.0 0.0017218395912019552
20.0 180.0 292.0 0.0018884692290602088
20.0 180.0 300.0 0.0016662963785825371
20.0 180.0 308.0 0.001221950677627194
20.0 180.0 316.0 5.55432126194179E-4
20.0 180.0 324.0 3.3325927571650743E-4
20.0 188.0 20.0 5.554321261941791E-5
20.0 188.0 28.0 3.3325927571650743E-4
20.0 188.0 36.0 4.4434570095534326E-4
20.0 188.0 44.0 5.55432126194179E-4
20.0 188.0 52.0 9.997778271495224E-4
20.0 188.0 60.0 0.001832926016440791
20.0 188.0 68.0 0.0027216174183514776
20.0 188.0 76.0 0.0037769384581204176
20.0 188.0 84.0 0.0038880248833592537
20.0 188.0 92.0 0.002943790268829149
20.0 188.0 100.0 0.0019995556542990447
20.0 188.0 108.0 8.886914019106865E-4
20.0 188.0 116.0 3.3325927571650743E-4
20.0 188.0 148.0 5.554321261941791E-5
20.0 188.0 156.0 3.3325927571650743E-4
20.0 188.0 164.0 4.4434570095534326E-4
20.0 188.0 172.0 7.776049766718507E-4
20.0 188.0 180.0 0.0011664074650077762
20.0 188.0 188.0 0.0012774938902466119
20.0 188.0 196.0 0.0012774938902466119
20.0 188.0 204.0 0.001221950677627194
20.0 188.0 212.0 7.776049766718507E-4
20.0 188.0 220.0 4.998889135747612E-4
20.0 188.0 228.0 3.3325927571650743E-4
20.0 188.0 268.0 3.3325927571650743E-4
20.0 188.0 276.0 5.55432126194179E-4
20.0 188.0 284.0 0.0012774938902466119
20.0 188.0 292.0 0.0016662963785825371
20.0 188.0 300.0 0.0015552099533437014
20.0 188.0 308.0 0.0011664074650077762
20.0 188.0 316.0 5.55432126194179E-4
20.0 188.0 324.0 3.3325927571650743E-4
20.0 196.0 28.0 2.2217285047767163E-4
20.0 196.0 36.0 3.3325927571650743E-4
20.0 196.0 44.0 4.4434570095534326E-4
20.0 196.0 52.0 4.4434570095534326E-4
20.0 196.0 60.0 8.886914019106865E-4
20.0 196.0 68.0 0.001832926016440791
20.0 196.0 76.0 0.0025549877804932238
20.0 196.0 84.0 0.0027216174183514776
20.0 196.0 92.0 0.002221728504776716
20.0 196.0 100.0 0.0016107531659631193
20.0 196.0 108.0 5.55432126194179E-4
20.0 196.0 116.0 2.2217285047767163E-4
20.0 196.0 156.0 2.2217285047767163E-4
20.0 196.0 164.0 4.4434570095534326E-4
20.0 196.0 172.0 4.998889135747612E-4
20.0 196.0 180.0 7.776049766718507E-4
20.0 196.0 188.0 8.886914019106865E-4
20.0 196.0 196.0 8.886914019106865E-4
20.0 196.0 204.0 7.776049766718507E-4
20.0 196.0 212.0 5.55432126194179E-4
20.0 196.0 220.0 4.4434570095534326E-4
20.0 196.0 228.0 2.777160630970895E-4
20.0 196.0 276.0 3.3325927571650743E-4
20.0 196.0 284.0 6.10975338813597E-4
20.0 196.0 292.0 0.001110864252388358
20.0 196.0 300.0 0.0011664074650077762
20.0 196.0 308.0 7.776049766718507E-4
20.0 196.0 316.0 4.4434570095534326E-4
20.0 196.0 324.0 2.2217285047767163E-4
20.0 204.0 36.0 1.1108642523883582E-4
20.0 204.0 44.0 1.1108642523883582E-4
20.0 204.0 52.0 1.6662963785825372E-4
20.0 204.0 60.0 3.3325927571650743E-4
20.0 204.0 68.0 6.10975338813597E-4
20.0 204.0 76.0 0.0012774938902466119
20.0 204.0 84.0 0.0015552099533437014
20.0 204.0 92.0 0.0012774938902466119
20.0 204.0 100.0 6.665185514330149E-4
20.0 204.0 108.0 3.3325927571650743E-4
20.0 204.0 156.0 5.554321261941791E-5
20.0 204.0 164.0 2.777160630970895E-4
20.0 204.0 172.0 3.3325927571650743E-4
20.0 204.0 180.0 4.4434570095534326E-4
20.0 204.0 188.0 4.4434570095534326E-4
20.0 204.0 196.0 4.4434570095534326E-4
20.0 204.0 204.0 4.4434570095534326E-4
20.0 204.0 212.0 3.3325927571650743E-4
20.0 204.0 220.0 2.777160630970895E-4
20.0 204.0 276.0 1.1108642523883582E-4
20.0 204.0 284.0 3.3325927571650743E-4
20.0 204.0 292.0 4.998889135747612E-4
20.0 204.0 300.0 5.55432126194179E-4
20.0 204.0 308.0 4.4434570095534326E-4
20.0 204.0 316.0 3.3325927571650743E-4
20.0 212.0 68.0 2.777160630970895E-4
20.0 212.0 76.0 4.4434570095534326E-4
20.0 212.0 84.0 4.998889135747612E-4
20.0 212.0 92.0 4.4434570095534326E-4
20.0 212.0 100.0 3.3325927571650743E-4
20.0 212.0 164.0 5.554321261941791E-5
20.0 212.0 172.0 1.1108642523883582E-4
20.0 212.0 180.0 2.2217285047767163E-4
20.0 212.0 188.0 2.2217285047767163E-4
20.0 212.0 196.0 2.2217285047767163E-4
20.0 212.0 204.0 1.1108642523883582E-4
20.0 212.0 212.0 5.554321261941791E-5
20.0 212.0 284.0 5.554321261941791E-5
20.0 212.0 292.0 2.2217285047767163E-4
20.0 212.0 300.0 2.777160630970895E-4
20.0 212.0 308.0 1.1108642523883582E-4
20.0 220.0 76.0 1.1108642523883582E-4
20.0 220.0 84.0 1.6662963785825372E-4
20.0 220.0 92.0 5.554321261941791E-5
28.0 28.0 60.0 1.1108642523883582E-4
28.0 28.0 68.0 2.2217285047767163E-4
28.0 28.0 76.0 1.1108642523883582E-4
28.0 36.0 52.0 4.4434570095534326E-4
28.0 36.0 60.0 7.776049766718507E-4
28.0 36.0 68.0 9.997778271495224E-4
28.0 36.0 76.0 7.776049766718507E-4
28.0 36.0 84.0 4.4434570095534326E-4
28.0 44.0 44.0 4.4434570095534326E-4
28.0 44.0 52.0 0.0012774938902466119
28.0 44.0 60.0 0.002221728504776716
28.0 44.0 68.0 0.0025549877804932238
28.0 44.0 76.0 0.0021106420795378804
28.0 44.0 84.0 0.0011664074650077762
28.0 44.0 92.0 3.3325927571650743E-4
28.0 52.0 36.0 5.554321261941791E-5
28.0 52.0 44.0 7.776049766718507E-4
28.0 52.0 52.0 0.0022772717173961342
28.0 52.0 60.0 0.0037769384581204176
28.0 52.0 68.0 0.004054654521217507
28.0 52.0 76.0 0.003499222395023328
28.0 52.0 84.0 0.0019995556542990447
28.0 52.0 92.0 5.55432126194179E-4
28.0 52.0 156.0 1.1108642523883582E-4
28.0 52.0 164.0 2.2217285047767163E-4
28.0 52.0 172.0 2.2217285047767163E-4
28.0 52.0 180.0 1.1108642523883582E-4
28.0 60.0 36.0 2.2217285047767163E-4
28.0 60.0 44.0 0.0012774938902466119
28.0 60.0 52.0 0.002943790268829149
28.0 60.0 60.0 0.004332370584314597
28.0 60.0 68.0 0.00477671628526994
28.0 60.0 76.0 0.004110197733836925
28.0 60.0 84.0 0.0025549877804932238
28.0 60.0 92.0 6.665185514330149E-4
28.0 60.0 148.0 1.1108642523883582E-4
28.0 60.0 156.0 3.3325927571650743E-4
28.0 60.0 164.0 4.4434570095534326E-4
28.0 60.0 172.0 4.4434570095534326E-4
28.0 60.0 180.0 3.3325927571650743E-4
28.0 60.0 188.0 1.1108642523883582E-4
28.0 68.0 36.0 2.2217285047767163E-4
28.0 68.0 44.0 0.0011664074650077762
28.0 68.0 52.0 0.002777160630970895
28.0 68.0 60.0 0.0042768273716951785
28.0 68.0 68.0 0.00505443234836703
28.0 68.0 76.0 0.0042768273716951785
28.0 68.0 84.0 0.002610530993112642
28.0 68.0 92.0 6.665185514330149E-4
28.0 68.0 148.0 2.777160630970895E-4
28.0 68.0 156.0 4.4434570095534326E-4
28.0 68.0 164.0 4.998889135747612E-4
28.0 68.0 172.0 4.998889135747612E-4
28.0 68.0 180.0 4.4434570095534326E-4
28.0 68.0 188.0 3.3325927571650743E-4
28.0 68.0 196.0 5.554321261941791E-5
28.0 76.0 44.0 5.55432126194179E-4
28.0 76.0 52.0 0.0019995556542990447
28.0 76.0 60.0 0.003499222395023328
28.0 76.0 68.0 0.004165740946456343
28.0 76.0 76.0 0.0037769384581204176
